formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
03/12/2024,1.3201560332796216e+07,2898,502,46942,121815.64546788788
02/12/2024,1.4256589447927456e+07,2947,492,45178,131258.4103451079
01/12/2024,1.1931097012368545e+07,2685,461,44173,110118.96451990341
30/11/2024,1.0094298317958346e+07,2540,419,41527,92873.92745835417
29/11/2024,1.5559094683503293e+07,2872,540,53429,143135.08618884656
28/11/2024,1.5139520122553376e+07,3017,598,59864,139525.52067321542
27/11/2024,1.9712360073060527e+07,3024,664,65935,181593.5123350209
26/11/2024,1.4834141590925306e+07,2821,553,63290,136927.80842139962
25/11/2024,2.035062934262568e+07,2959,671,59829,186929.63809405282
24/11/2024,1.3253987633682352e+07,2669,614,46568,122252.96660858502
23/11/2024,1.9389623440352928e+07,2627,624,50594,178765.27941066257
22/11/2024,2.017680522463979e+07,2829,659,61314,186016.86398222917
21/11/2024,2.198238247978769e+07,2844,667,59413,202623.425308023
20/11/2024,2.5162647397066776e+07,2814,765,77172,232241.1194383752
19/11/2024,2.3063199251115836e+07,2479,664,62202,213849.02973802327
18/11/2024,1.8556917371269833e+07,2180,556,57324,102690.41238736363
17/11/2024,1.6214582135170626e+07,1838,448,49970,81214.99082945689
16/11/2024,1.0810863447439414e+07,1510,282,35949,59606.48930433646
15/11/2024,1.4064350402559208e+07,1842,500,46492,70428.68822148655
14/11/2024,1.3468780613721242e+07,1681,513,41736,67469.19532989392
13/11/2024,1.0024398829578614e+07,1443,431,32250,50217.94958611725
12/11/2024,6.858328800679596e+06,1182,346,29283,34352.64203814421
11/11/2024,6.574931042986658e+06,1046,385,26603,32930.92785266819
10/11/2024,4.629207896552123e+06,752,234,20614,23178.68407566079
09/11/2024,2.8101876169962566e+06,619,222,15267,14073.206591111308
08/11/2024,3.0342725276815007e+06,505,133,11090,15202.535500557073
07/11/2024,2.124011382429778e+06,464,165,8954,10635.282082275864
06/11/2024,1.8407514636931731e+06,376,90,9443,9219.836271294456
05/11/2024,947656.1605596851,303,73,5693,4746.192393003373
04/11/2024,1.0478855280939827e+06,253,58,6608,5247.818472814428
03/11/2024,1.042515360631703e+06,237,56,5796,5222.1822218286625
02/11/2024,651768.8804948744,212,42,4106,3263.3545903904887
01/11/2024,601376.0777613587,220,55,3955,3012.8782840261915
31/10/2024,770485.1392887317,214,67,4402,3859.1858255292696
30/10/2024,821980.488974744,198,76,3445,4117.221659433691
29/10/2024,1.0189204015526902e+06,175,55,3379,5104.85329276133
28/10/2024,721407.7265927556,120,28,2868,3613.3506932444493
27/10/2024,673881.9955263506,102,21,2775,3376.764336054888
26/10/2024,550065.6065750072,96,18,2516,2755.27227909362
25/10/2024,712227.2351184741,103,18,3074,3568.64795599146
24/10/2024,1.1168431281752314e+06,124,41,4046,5595.512001963021
23/10/2024,667311.7653365369,97,39,2300,3343.3741875932096
22/10/2024,414892.9909204795,81,28,1496,2078.6745959681894
21/10/2024,434844.9197875841,86,51,1714,2179.340782993979
20/10/2024,118526.47437504162,42,28,619,593.8078392439
19/10/2024,79360.66120095931,19,13,443,397.9474674516199
18/10/2024,12375.393066547103,9,9,83,61.98849225749
