formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
04/07/2024,2.7596156772995718e+07,19207,1354,242096,255257.50820703167
03/07/2024,3.2976760919224642e+07,20815,1484,269196,308915.7404328542
02/07/2024,3.221610484851887e+07,20719,1439,246862,299089.58964367607
01/07/2024,3.5576742927461274e+07,21266,1427,269242,331021.3586174576
30/06/2024,3.0889745783750407e+07,19847,1529,252130,285044.10498839826
29/06/2024,2.9940398647092104e+07,19575,1477,254713,276337.8838390429
28/06/2024,3.486269541295613e+07,21228,1432,273376,320613.21960751864
27/06/2024,4.3304893462881394e+07,22504,1694,287395,407536.3565257061
26/06/2024,3.8573791287875295e+07,21393,1563,275198,358274.6210920197
25/06/2024,3.2888655217725817e+07,20826,1404,260291,308581.96441986866
24/06/2024,3.375000627705612e+07,20567,1401,264495,313062.539732661
23/06/2024,2.7334820645911317e+07,19053,1313,245061,251331.41153546824
22/06/2024,3.0011811335144356e+07,20350,1401,276533,278901.37818815175
21/06/2024,3.931692641091989e+07,22885,1622,321873,368081.97423418233
20/06/2024,5.9425046301489875e+07,24081,1743,336641,542534.995973256
19/06/2024,5.52004128699568e+07,24326,1821,342852,508237.3082263256
18/06/2024,6.7090327693555415e+07,25063,1866,338766,624967.9562742034
17/06/2024,5.814330213845718e+07,25520,2039,348967,536122.3743707922
16/06/2024,2.7155077384157296e+07,21067,1428,252074,254709.25540657956
15/06/2024,2.645153012068647e+07,21710,1554,243586,243768.32605637825
14/06/2024,3.632055615630121e+07,24594,1810,292575,337348.79345923563
13/06/2024,5.205708921818302e+07,26716,2330,357794,479445.45274362573
12/06/2024,5.454692642778087e+07,26581,2247,351459,513683.15209726157
11/06/2024,4.114783220060764e+07,24866,1620,314300,387030.0022850293
10/06/2024,4.626796209232061e+07,25589,1832,334359,441887.0664947414
09/06/2024,4.2019191400418535e+07,23626,1503,309826,398889.9688330332
08/06/2024,6.6553070586088754e+07,26657,1997,370497,621870.5664783826
07/06/2024,7.838331665272985e+07,28626,2057,387499,778502.9747869686
06/06/2024,5.569068235090629e+07,26514,1891,318931,551114.571859089
05/06/2024,3.955261445695423e+07,24625,1596,276477,381451.7736002167
04/06/2024,3.258815239874879e+07,23297,1441,249744,316015.4174841226
03/06/2024,4.702968045583074e+07,24798,1630,290840,510544.9689216265
02/06/2024,3.614701087064632e+07,22759,1391,261511,383377.11965411296
01/06/2024,3.942791474275952e+07,23427,1633,288000,423728.85201992665
31/05/2024,3.946439318327064e+07,24198,1665,291257,425640.31675871473
30/05/2024,4.9155449624179594e+07,27203,2141,336128,540799.1025270014
29/05/2024,5.549803904805519e+07,27951,2434,355259,617126.00404688
28/05/2024,5.144416859611547e+07,25755,1922,344539,565210.7995338783
27/05/2024,5.59996169179995e+07,25550,1950,340969,663128.2300797801
26/05/2024,3.943589585024028e+07,21850,1474,276820,438213.7807519468
25/05/2024,3.500409596262548e+07,20845,1253,247610,383386.20238018886
24/05/2024,3.9789706128817044e+07,22900,1551,284521,443333.64807265945
23/05/2024,3.8028512280550465e+07,23491,1721,285535,406179.36096613185
22/05/2024,3.901649357236741e+07,24080,1885,294585,419620.2478250999
21/05/2024,4.56655486985407e+07,25639,2760,306767,466835.3894982391
20/05/2024,4.303578488303617e+07,23918,1765,324687,446043.70398364734
19/05/2024,3.784544244014388e+07,21609,1634,295365,384120.1472168876
18/05/2024,3.573374428569662e+07,21602,1536,282730,368410.4700373897
17/05/2024,3.6907547250239305e+07,22422,1671,298453,378988.72614137316
16/05/2024,3.986677325866628e+07,22736,1550,309430,412434.13042049704
15/05/2024,4.83537165620737e+07,24231,1690,351659,510869.0159853938
14/05/2024,4.680000810901325e+07,24216,1725,368699,487811.4857561481
13/05/2024,5.23470658424927e+07,23564,1650,362737,540908.7870752974
12/05/2024,3.874973671455583e+07,20784,1488,324964,393599.3622754406
11/05/2024,2.973484748788249e+07,19647,1301,275664,300760.0549283491
10/05/2024,3.48294984568725e+07,21181,1531,289821,356115.11613725056
09/05/2024,3.444636853761386e+07,21286,1591,306243,347556.18910463137
08/05/2024,3.0084374524798486e+07,20703,1685,284304,294872.9495541404
07/05/2024,3.7265990067397274e+07,21611,1742,305037,368564.9809293944
06/05/2024,3.526465247782446e+07,20088,1552,289511,342643.34808728856
05/05/2024,2.8463684884747088e+07,18051,1337,255517,281421.86764361704
04/05/2024,2.6974247008604266e+07,18125,1289,256118,268567.46224940155
03/05/2024,2.9304510950584866e+07,18589,1258,242065,301911.48754349037
02/05/2024,2.2171926185132004e+07,16930,1045,206852,232887.1758387287
01/05/2024,1.6511584296658818e+07,14421,865,157198,185934.4506237701
30/04/2024,1.6313079460674819e+07,15627,994,166946,170076.01933276048
29/04/2024,2.1573034058461756e+07,16747,1017,185767,227396.66837977673
28/04/2024,1.7722465613810778e+07,15659,985,169780,183648.83646842113
