formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
10/03/2025,23429293.89618094,20146,2088,219605,118322.31931458735
11/03/2025,50841665.10019328,20073,3008,235844,112762.19703680572
12/03/2025,37207021.891698375,22251,4338,226824,132950.9834245278
13/03/2025,30308437.679896403,19667,1660,223405,137206.22107122838
14/03/2025,27847939.92213408,21184,2174,228720,138498.69635290792
15/03/2025,26171687.115081258,21904,4876,231882,163086.63903091144
16/03/2025,19038430.104056716,20880,4561,197781,116239.17199587553
17/03/2025,25956325.479921933,28535,6105,240707,148806.65046220145
18/03/2025,39013588.89898488,27309,4210,260611,114766.97386339983
19/03/2025,34424890.53001577,26297,2608,219976,122423.87698182321
20/03/2025,33026135.184159957,25023,2673,215579,106829.73457979209
21/03/2025,7718245.7455536695,14529,3472,102549,64515.972192515044
22/03/2025,7200746.559000566,13876,3187,100205,60131.405011655384
23/03/2025,8512865.16404686,14464,4038,110871,73832.55608703394
24/03/2025,11470427.1849806,16310,3977,135928,94143.0019291486
25/03/2025,9520546.957859006,15215,4254,125504,82010.68722238281
26/03/2025,11989678.78557896,15748,3953,124772,105231.6797085361
27/03/2025,8300046.978686225,14549,3599,115393,70233.37013676246
28/03/2025,8597859.510499068,15093,4133,114629,73431.05788471988
29/03/2025,8117456.129863499,17230,6872,116325,67078.9392606022
30/03/2025,6336888.76043396,15259,6245,115998,52554.98263766664
31/03/2025,7313108.627156925,15000,5330,110971,62895.73103586752
01/04/2025,9071280.67729591,16808,6282,124563,74411.5540364316
02/04/2025,9833673.830505949,14426,3680,121482,84753.23629143553
03/04/2025,7688374.358562748,12026,2267,101986,65025.32518823294
04/04/2025,7121211.096574268,12237,2744,96080,58938.02326637488
05/04/2025,6894069.837830327,11796,3050,107830,56799.60211551307
06/04/2025,6957733.881995185,12735,4416,106119,59094.66357796095
07/04/2025,6752559.168648751,14067,4836,111111,57525.93109229362
08/04/2025,7059953.625867539,15535,6607,120633,61564.33009208949
09/04/2025,9100946.439309184,14470,5202,123189,80442.06252293302
10/04/2025,25687735.180660807,25384,11047,273275,168211.20147512286
11/04/2025,25327369.144552834,24723,6089,265494,172878.5902820126
12/04/2025,23925897.617330953,22521,8053,264923,194604.50530632932
13/04/2025,20150585.162324097,21649,7319,241994,168853.479591182
14/04/2025,23366003.10617509,21214,3916,257617,198508.92573204296
15/04/2025,30477071.62796435,24641,5392,297845,217405.91124982195
16/04/2025,29238085.00691301,23103,3375,285745,217738.48972536664
17/04/2025,25600672.772938557,22731,4553,268697,193874.1027453142
18/04/2025,22458468.744312968,19145,2195,218806,160738.45696019553
19/04/2025,26483931.49622088,20284,3252,236552,157549.63751260613
20/04/2025,24946335.91674869,20465,2660,219389,145140.2646148845
21/04/2025,27621171.77495119,21903,4144,255418,187634.03019437141
22/04/2025,28515873.583806157,25531,4515,256682,193839.49331738506
23/04/2025,37131433.67910947,26431,3229,283407,236070.0629547968
24/04/2025,17155507.01382566,18865,3449,149795,138546.70112058174
25/04/2025,14871558.775937602,14222,3831,128814,127104.18407963475
26/04/2025,13591886.056118818,11932,2095,112169,117049.33982474929
27/04/2025,12386299.55873381,14249,5029,116189,107798.02481031223
28/04/2025,13146557.059683817,19135,9101,121866,115939.984405758
29/04/2025,15256295.567958971,18613,8386,134860,135246.48320821548
30/04/2025,13314747.871905433,18590,8752,134508,115297.00313732357
01/05/2025,16751414.179154813,19402,8760,141657,146954.53608150984
02/05/2025,12722469.407306155,18003,8025,128736,110012.34850728264
03/05/2025,10990231.710742597,15914,7134,105006,94959.75049291409
04/05/2025,8266004.8018524945,14899,6507,99048,68760.29891625805
05/05/2025,10760279.640819317,15451,6181,118634,93967.25855773446
06/05/2025,33093089.628864195,25528,10565,296425,231423.10306867174
07/05/2025,32636634.853547327,27120,7238,300809,201403.89445630676
08/05/2025,39148735.2537819,28674,6126,292544,247900.10607397833
09/05/2025,43656886.38324813,21577,4502,265138,223084.22483409036
10/05/2025,35081568.47922134,23979,4367,229003,196290.94262711267
11/05/2025,37559245.754648834,21797,4983,218955,190876.312153855
12/05/2025,37303552.58221226,22329,3311,243649,288509.2307079787
13/05/2025,53233767.352195606,20157,3218,267802,461402.55164915806
14/05/2025,57832573.53762961,27552,6985,321052,458136.10990822583
15/05/2025,45591600.41735522,28747,9302,290508,357309.2829305295
16/05/2025,36980819.57750487,25371,6015,277707,270726.63459510345
17/05/2025,29188813.023302726,27366,8448,248623,241699.4089442731
18/05/2025,24871440.06823005,22621,6377,221324,211037.25295938985
19/05/2025,25780578.591331843,24544,5436,241864,209112.08638197908
20/05/2025,29562267.919157024,22331,6043,244450,232359.75039806802
21/05/2025,28253473.534903277,28013,6228,243423,219730.23122232125
22/05/2025,29924186.885483745,23197,4465,220699,251248.92587981842
23/05/2025,28476916.95621605,21229,3357,209608,237805.78232565022
24/05/2025,19305270.2483985,20900,5515,187807,160764.63139163706
25/05/2025,21012832.583166275,19895,4538,188186,164237.8286186846
26/05/2025,23380539.33042459,25805,7761,210257,191821.46877898573
27/05/2025,22648743.45261767,36620,18623,216199,186542.2291596014
28/05/2025,22312538.11032496,39115,20894,206542,166471.02918757423
29/05/2025,21041542.586594235,31007,14866,197548,164053.8952261968
30/05/2025,21314805.739075985,26556,9170,215415,149382.4549292481
31/05/2025,21503252.426525243,22555,5210,192153,144304.91480048856
01/06/2025,23514131.40314845,21780,7528,255444,149839.39317427776
02/06/2025,19081971.71367736,28322,14143,211998,152781.17418423318
03/06/2025,23607857.109844137,42191,23791,244370,178196.2956956035
04/06/2025,18937846.981103055,30422,13820,231756,145365.34927389192
05/06/2025,26349898.929072548,29013,7560,268204,187769.94507278182
06/06/2025,25035624.466220994,33405,16216,295164,148273.99899306693
07/06/2025,15946781.526707431,30375,13931,193869,110755.33408858311
08/06/2025,13768514.55943564,26196,11916,162426,104548.98226284518
09/06/2025,22570098.490288563,25617,7901,212969,173839.34178255228
10/06/2025,22169324.301921625,36688,18210,260302,158551.57057238297
11/06/2025,23461766.251468603,35389,16292,235876,164646.05482249946
12/06/2025,19941906.01960362,32472,13089,233488,155581.28728584375
13/06/2025,18985748.347670387,25892,7472,219663,152776.62114473598
14/06/2025,14428662.634135181,25736,7556,202237,115562.19830506422
15/06/2025,15373794.423251037,20215,4702,206799,127777.9580204962
16/06/2025,21546925.8322332,30334,10381,273465,165843.51810647713
17/06/2025,18341230.165689502,23716,5615,276266,131104.20929625444
18/06/2025,17131434.682191025,23821,7785,217863,124507.97457609054
19/06/2025,17080269.321957674,22970,5945,216904,132877.5161829108
20/06/2025,14081053.594765497,25164,12772,198933,111295.02655509324
21/06/2025,13235480.128219243,24570,8336,189901,104179.59143127443
22/06/2025,13247908.670756724,20463,4790,202418,95930.8662087259
23/06/2025,13879557.288503824,22571,6303,220422,105494.22375430897
24/06/2025,14185686.3705381,20118,2703,179767,107849.79162149713
25/06/2025,17764544.747576296,18243,2233,176054,142425.89558292503
26/06/2025,15910431.47202228,16492,4293,173693,130515.97389449809
27/06/2025,15091258.394374061,26280,9067,186911,117380.18282877351
28/06/2025,13959380.555362646,21835,6860,166580,114257.94096363318
29/06/2025,13512035.043109648,20873,8170,151774,114189.02399069261
30/06/2025,18646857.031383514,23870,7906,191906,156199.5806205624
01/07/2025,17024628.85311202,19233,7010,176915,145986.99075743428
02/07/2025,17018947.70614555,18278,5239,169824,150515.6583794361
03/07/2025,18056267.860094856,26260,10842,192181,144859.18068200615
04/07/2025,14846713.823194722,19929,7861,162826,130527.8778089388
05/07/2025,17669571.711974476,21535,9109,169158,154716.5044397929
06/07/2025,18524134.982745692,24993,8327,197857,161827.71130559506
07/07/2025,19654404.985560928,23448,7424,190340,180977.8752376901
08/07/2025,18217629.08497876,27507,8703,200244,173716.02907893594
09/07/2025,17243808.35784952,29038,9485,184088,158569.21261247506
10/07/2025,18287648.423799906,23611,7624,186442,172552.495403197
11/07/2025,17608640.753151253,31506,9183,199816,158250.13719358094
12/07/2025,15640746.254050553,37950,19355,206477,132320.76993282003
13/07/2025,14299948.948701823,23651,5364,168886,134447.4324551185
14/07/2025,20464344.63550429,32122,9709,213904,196059.84494685082
15/07/2025,20862259.329010252,30329,8162,209645,191773.71051081287
16/07/2025,26259579.382345717,33929,10399,245317,253324.56852754412
17/07/2025,25958804.259271204,29854,8229,221470,246288.76298815655
18/07/2025,23727793.34094675,30349,6385,202386,225949.86281380383
19/07/2025,15719081.231611438,25506,6576,166305,137668.51929603945
20/07/2025,17074145.007358383,22399,5733,172893,157996.0445803083
21/07/2025,19707703.023336746,18330,4800,175291,184942.97117838662
22/07/2025,28018965.877960786,29519,6548,240640,221980.9357274021
23/07/2025,25472678.790270574,31130,8809,233692,206282.88772275628
24/07/2025,20761943.861555375,25166,4974,185143,173692.6119421933
25/07/2025,10900499.898987144,18619,1374,108196,78537.31127779545
26/07/2025,18230259.220175587,26187,6350,192720,145994.78334593965
27/07/2025,17630407.34210501,20514,3803,168343,144815.58090741816
28/07/2025,20194090.894673936,24747,3470,195903,180263.4195739665
29/07/2025,19207102.609981574,23969,2620,174496,169667.84835279762
30/07/2025,70281742.78083338,13522,3032,94254,73750.67813653902
