formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
01/05/2025,32634375.302564837,21651,4379,244523,275753.5346284267
02/05/2025,26067175.808280226,19224,4475,244913,202021.61031996782
03/05/2025,35309455.05129454,21150,6404,324844,191044.9604886358
04/05/2025,29047124.487373978,23805,7304,288761,167745.87451538915
05/05/2025,27220507.490875155,18698,4962,251246,157715.73119344507
06/05/2025,26987739.516087566,18721,7974,262696,195579.88171029373
07/05/2025,27648760.1745097,21292,5533,268589,174668.31506665383
08/05/2025,33390615.993323226,24484,5877,259962,234198.296335236
09/05/2025,33044390.13316617,18071,5930,236666,189287.8743494143
10/05/2025,23826745.179609265,20022,5151,189216,155237.101122784
11/05/2025,26393729.346629456,18000,5737,202764,148121.15947380202
12/05/2025,29749092.67100027,18211,4482,239600,224232.26184060652
13/05/2025,33218308.166385163,16671,5932,200235,293366.69646285544
14/05/2025,37540658.741046764,19242,4874,229691,307660.9819467831
15/05/2025,28360029.3626571,19549,6625,197836,243301.88902762768
16/05/2025,21679829.525942143,17317,4103,202129,175719.0224949945
17/05/2025,18802632.01502896,16900,4424,171051,160970.63266436735
18/05/2025,15508520.611928815,13610,3610,139938,131455.13699878307
19/05/2025,18642740.612250514,17075,4103,188203,152910.2664939602
20/05/2025,18077342.380732145,14014,4172,173104,153494.03410139872
21/05/2025,19220521.42517306,19789,4420,175707,151350.76528603912
22/05/2025,19338723.32957141,18251,5544,171685,162695.69606008127
23/05/2025,16117456.596561361,16297,4796,157123,135223.46538470354
24/05/2025,12980592.86392072,14691,5321,135206,102894.05984563941
25/05/2025,12950334.89770004,12959,3617,125406,99985.05119586964
26/05/2025,17363401.682110228,18574,6798,158651,136504.59601149155
27/05/2025,15603041.928803531,19104,7195,147629,125470.67495152008
28/05/2025,15020329.63916497,18673,6574,145515,115382.38067281643
29/05/2025,14141409.881662108,16146,5743,141450,108039.3973075025
30/05/2025,15269299.49620794,16817,5138,158304,104382.88671694502
31/05/2025,11888361.34516569,16653,5098,132827,90221.00158715731
01/06/2025,12980495.970165469,17411,9091,183291,95250.82625505318
02/06/2025,13337502.642277133,14468,6763,135447,105109.71920403434
03/06/2025,15945181.023335475,23086,10992,170602,119071.57352539495
04/06/2025,13815890.11810029,19018,8992,166907,105051.3025684645
05/06/2025,18727577.015863854,20203,5287,194322,139932.14182611462
06/06/2025,17875490.648176026,25177,13870,241890,106576.297684714
07/06/2025,11538437.415022273,19914,8750,150968,80145.00319218881
08/06/2025,10754685.38040811,14979,5829,117892,78300.76222976678
09/06/2025,14372821.67845241,18025,6255,148738,105589.13705875083
10/06/2025,14983716.879939733,32528,20799,203308,98022.26136552934
11/06/2025,14187175.7070303,21393,11075,164817,94279.81656470183
12/06/2025,13405161.573842466,20204,8085,166048,97868.08226616515
13/06/2025,11585087.402131483,20556,8972,161891,90472.59792539275
14/06/2025,10189067.123171223,20785,9292,147808,78260.3421169537
15/06/2025,9164447.887885256,15424,6276,129317,73766.96669807751
16/06/2025,15420234.777332755,24374,11343,209202,108599.56809024635
17/06/2025,13449513.441550268,19546,7635,219329,86708.22171646553
18/06/2025,10870894.656948136,16373,6583,159048,69789.48399149544
19/06/2025,10888894.359087855,15120,4156,147782,78252.31493423143
20/06/2025,8797155.85017751,15087,8968,135285,71196.38018045164
21/06/2025,7906588.673563395,16790,6344,127700,62514.93664829274
22/06/2025,8533115.302150907,13221,3903,134796,58961.0822578974
23/06/2025,8852240.692095876,15261,4886,157857,64470.095130273294
24/06/2025,9910168.436184902,14951,5349,127212,71869.72560665103
25/06/2025,10642277.147498665,10361,3006,106397,87889.43306438513
26/06/2025,10218516.456849897,12049,6625,109822,77033.82702397874
