formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
17/08/2024,714049.9946825145,0,0,0,0
16/08/2024,1.4195383942910973e+06,0,0,0,0
15/08/2024,1.525375584212861e+06,0,0,0,0
14/08/2024,1.4860034227654461e+06,0,0,0,0
13/08/2024,1.5834596653208805e+06,0,0,0,0
12/08/2024,2.086681378778269e+06,0,0,0,0
11/08/2024,1.3157466514420337e+06,0,0,0,0
10/08/2024,1.2126113676520584e+06,0,0,0,0
09/08/2024,2.0627976821668902e+06,0,0,0,0
08/08/2024,3.325807736656358e+06,0,0,0,0
07/08/2024,3.615223920965602e+06,0,0,0,0
06/08/2024,3.5766563267633617e+06,0,0,0,0
05/08/2024,1.2634447902208908e+07,0,0,0,0
04/08/2024,2.439990556557526e+06,0,0,0,0
03/08/2024,2.05894879941455e+06,0,0,0,0
02/08/2024,2.536416611994987e+06,0,0,0,0
01/08/2024,2.517475497901756e+06,0,0,0,0
31/07/2024,1.3142184429460042e+06,0,0,0,0
30/07/2024,1.2943193982019578e+06,0,0,0,0
29/07/2024,1.416158161618418e+06,0,0,0,0
28/07/2024,888875.802485599,0,0,0,0
27/07/2024,1.3705340138720123e+06,0,0,0,0
26/07/2024,1.2309298735135887e+06,0,0,0,0
25/07/2024,2.264365247713422e+06,0,0,0,0
24/07/2024,2.099843902052687e+06,0,0,0,0
23/07/2024,2.7437444394724425e+06,0,0,0,0
22/07/2024,2.7038007220216943e+06,0,0,0,0
21/07/2024,3.0752208033462563e+06,0,0,0,0
20/07/2024,1.6175835673767992e+06,0,0,0,0
19/07/2024,2.797184438589831e+06,0,0,0,0
18/07/2024,2.6289765926019927e+06,0,0,0,0
17/07/2024,4.737684091904252e+06,0,0,0,0
16/07/2024,4.542563285665257e+06,0,0,0,0
15/07/2024,1.2790504911411435e+06,0,0,0,0
14/07/2024,752839.8629220625,0,0,0,0
13/07/2024,527811.8782159617,0,0,0,0
12/07/2024,1.0371276966115156e+06,0,0,0,0
11/07/2024,881025.7311839417,0,0,0,0
10/07/2024,123844.21677022269,0,0,0,0
09/07/2024,184032.29825738005,0,0,0,0
08/07/2024,245067.27768692333,0,0,0,0
07/07/2024,78374.40480631318,0,0,0,0
06/07/2024,92083.72081623723,0,0,0,0
05/07/2024,206973.62296785545,0,0,0,0
04/07/2024,126742.29628345247,0,0,0,0
03/07/2024,104447.61830203861,0,0,0,0
02/07/2024,75498.76024289794,0,0,0,0
01/07/2024,73613.14549226436,0,0,0,0
30/06/2024,49888.41876589662,0,0,0,0
29/06/2024,15283.53592311837,0,0,0,0
28/06/2024,74286.27096965647,0,0,0,0
27/06/2024,95675.78556393657,0,0,0,0
26/06/2024,54872.06124121397,0,0,0,0
25/06/2024,51919.34024727703,0,0,0,0
24/06/2024,93725.09577758126,0,0,0,0
23/06/2024,20957.25877250373,0,0,0,0
22/06/2024,8711.736311549656,0,0,0,0
21/06/2024,35464.14235599511,0,0,0,0
