formattedDay,totalVolumeUSD,numberOfUsers,numberOfNewUsers,ethereumVolumeUSD,baseVolumeUSD,avalancheVolumeUSD,bscVolumeUSD,arbitrumVolumeUSD,ethereumNumberOfUsers,baseNumberOfUsers,avalancheNumberOfUsers,bscNumberOfUsers,arbitrumNumberOfUsers,numberOfReturningUsers,numberOfTrades,numberOfPairs,buyVolumeUSD,sellVolumeUSD,cumulative_numberOfNewUsers,total_volume_usd,daily_users,daily_trades,total_fees_usd
18/11/2024,9.172482736208923e+06,3223,376,2.3997620323851313e+06,6.473297637946363e+06,2850.994262645679,296572.0716147857,0,758,2517,14,101,0,2847,26559,1294,4.266960157746889e+06,4.905522578462036e+06,175782,0,0,0,0
19/11/2024,9.774584770561006e+06,2956,465,3.6927515414915564e+06,5.804656397722588e+06,141181.60004175396,135995.23130511353,0,821,2155,128,57,0,2491,25845,1201,4.357165446131588e+06,5.417419324429421e+06,176247,0,0,0,0
20/11/2024,9.95077117973365e+06,3576,592,1.7521603543026964e+06,8.016531189347088e+06,61099.65136565274,120979.98471821457,0,793,2779,80,91,0,2984,35331,1453,4.474304190015888e+06,5.476466989717758e+06,176839,0,0,0,0
21/11/2024,1.3717218582518302e+07,3269,474,1.907379987373965e+06,1.1653179939315554e+07,9441.297091479431,147217.3587373002,0,665,2622,27,64,0,2795,38580,1440,6.371959142882643e+06,7.345259439635651e+06,177313,0,0,0,0
22/11/2024,9.730619512348708e+06,2990,327,1.414647533361601e+06,8.252067271971069e+06,33562.26006800904,30342.446948030025,0,517,2466,59,51,0,2663,29290,1396,4.30188970818799e+06,5.428729804160717e+06,177640,0,0,0,0
23/11/2024,1.0269309121995125e+07,2894,283,1.8603030049118507e+06,8.212541243994718e+06,157562.92451702143,38901.9485715268,0,491,2325,162,62,0,2611,30923,1353,4.671790730451594e+06,5.597518391543521e+06,177923,0,0,0,0
24/11/2024,1.6183285917066148e+07,2929,327,1.0924521532704672e+06,1.4880344970552709e+07,64960.93049587889,145527.86274707926,0,452,2384,137,66,0,2602,44949,1447,7.332665656480786e+06,8.850620260585355e+06,178250,0,0,0,0
25/11/2024,2.2149531326787613e+07,3308,637,1.3219852678379552e+06,1.9769145946203016e+07,26373.123787832395,1.0320269889588177e+06,0,467,2780,67,133,0,2671,58587,1555,1.0377752147666004e+07,1.1771779179121602e+07,178887,0,0,0,0
26/11/2024,2.630779196277102e+07,3718,508,1.6680827918979172e+06,2.4513954087389503e+07,19485.760085600505,106269.32339800474,0,611,3079,47,101,0,3210,69981,1889,1.2053796038456166e+07,1.4253995924314857e+07,179395,0,0,0,0
27/11/2024,2.144824452869149e+07,3886,653,1.4940322709408314e+06,1.9772271036430683e+07,43158.92422166356,138782.29709832254,0,652,3221,47,99,0,3233,49133,1631,9.586585608902015e+06,1.1861658919789486e+07,180048,0,0,0,0
28/11/2024,3.387630699654532e+07,3855,586,1.2090753031994074e+06,3.247694539265287e+07,10551.744642651702,179734.55605039938,0,570,3259,22,97,0,3269,48854,1621,1.1038401066401087e+07,2.2837905930144206e+07,180634,0,0,0,0
29/11/2024,1.2123939593958037e+07,2885,325,851452.1973348176,1.1026870522191983e+07,124385.96285438821,121230.9115768471,0,347,2445,152,101,0,2560,22610,1150,5.73345081816808e+06,6.3904887757899575e+06,180959,0,0,0,0
30/11/2024,1.736598840851072e+07,2946,312,973247.0511349262,1.6201239697343849e+07,133409.40785134226,58092.25218059703,0,396,2527,50,74,0,2634,42060,1540,7.944052955898051e+06,9.421935452612663e+06,181271,0,0,0,0
01/12/2024,1.9220937555339783e+07,3250,497,1.1563274592298635e+06,1.7974009507351372e+07,33069.753017128816,57530.83574141088,0,433,2674,36,207,0,2753,37514,1513,7.778459154773011e+06,1.144247840056676e+07,181768,0,0,0,0
02/12/2024,2.294787630077143e+07,3347,396,2.040763666249837e+06,2.0749205458975937e+07,76440.25471781385,81466.92082782695,0,612,2722,45,88,0,2951,34560,1499,8.609157206811491e+06,1.4338719093959926e+07,182164,0,0,0,0
03/12/2024,2.212813400707323e+07,3410,379,1.8472983933020672e+06,1.9819979756477855e+07,396159.17558925354,64696.68170406548,0,598,2781,133,92,0,3031,37500,1671,9.323977052860422e+06,1.2804156954212815e+07,182543,0,0,0,0
04/12/2024,2.3295194068463538e+07,4033,623,1.9903833953741677e+06,1.8365430927570466e+07,283184.7054435927,2.6561950400753054e+06,0,513,3195,106,603,0,3410,40534,1973,9.484267931803001e+06,1.3810926136660531e+07,183166,0,0,0,0
05/12/2024,2.519265562759718e+07,4098,712,1.2227739173998043e+06,2.3606736927332006e+07,122772.6101191484,240372.1727462317,0,512,3522,90,187,0,3386,44764,1567,9.689571725641528e+06,1.5503083901955675e+07,183878,0,0,0,0
06/12/2024,2.087859471643502e+07,3982,567,1.731788879013822e+06,1.9020859136019714e+07,21729.701218315415,104217.00018316507,0,508,3481,47,95,0,3415,37313,1620,8.178463722105646e+06,1.2700130994329374e+07,184445,0,0,0,0
07/12/2024,1.1850626424234873e+07,3261,417,1.045969783353621e+06,1.0597372324050235e+07,154799.38625169458,52484.93057932052,0,470,2703,149,100,0,2844,28800,1421,4.996403327887271e+06,6.854223096347597e+06,184862,0,0,0,0
08/12/2024,1.2604979435266173e+07,3058,312,972724.5149174276,1.1381024569202676e+07,148551.4058004153,102678.94534565037,0,487,2500,144,88,0,2746,28000,1266,5.741415481964542e+06,6.863563953301636e+06,185174,0,0,0,0
09/12/2024,1.9179400652290985e+07,3433,392,2.0660562705543654e+06,1.6992312548273657e+07,32164.787536732263,88867.04592621753,0,548,2855,49,115,0,3041,32919,1512,8.038786293564939e+06,1.114061435872603e+07,185566,0,0,0,0
10/12/2024,1.380980812318063e+07,3158,464,1.613182858914876e+06,1.1613971970685774e+07,7305.721589813915,575347.5719901585,0,461,2642,13,180,0,2694,25667,1359,6.188229520559154e+06,7.621578602621468e+06,186030,0,0,0,0
11/12/2024,1.2026759108489579e+07,2946,352,1.5928982707505096e+06,1.0258826162525062e+07,93822.91132795729,81211.76388605162,0,453,2427,127,110,0,2594,26308,1375,5.038413904404684e+06,6.988345204084894e+06,186382,0,0,0,0
12/12/2024,1.8240718835250128e+07,3714,450,1.6921319473920157e+06,1.6176011972667268e+07,27879.0626107344,344695.852580109,0,483,3156,65,161,0,3264,30820,1416,7.108990789721577e+06,1.1131728045528555e+07,186832,0,0,0,0
13/12/2024,1.5316956984330736e+07,3156,380,1.428321535043955e+06,1.3747307198778378e+07,22494.52910448065,118833.72140391626,0,440,2679,44,91,0,2776,28375,1350,6.139363570583455e+06,9.177593413747277e+06,187212,0,0,0,0
14/12/2024,8.514579097837642e+06,2386,163,813194.52511101,7.642248316432904e+06,16827.187897974854,42309.068395748945,0,338,2011,26,85,0,2223,17393,1166,3.6572079686910333e+06,4.85737112914661e+06,187375,0,0,0,0
15/12/2024,8.213259584097022e+06,2426,219,914825.4084669239,7.208272145447436e+06,7428.225695867564,82733.80448679246,0,402,2018,17,89,0,2207,15686,1147,3.3388128494696943e+06,4.874446734627328e+06,187594,0,0,0,0
16/12/2024,1.7680264036329426e+07,3258,394,1.3565573240558133e+06,1.6197229372847624e+07,3329.7789632187432,123147.5604627689,0,531,2719,11,94,0,2864,33236,1357,7.568772733032307e+06,1.0111491303297114e+07,187988,0,0,0,0
17/12/2024,1.167843211819184e+07,3187,566,1.4913489996075323e+06,1.0047663021706603e+07,2664.2472523119445,136755.84962540778,0,587,2549,9,141,0,2621,25120,1308,5.194779922668062e+06,6.483652195523784e+06,188554,0,0,0,0
18/12/2024,9.782329160807323e+06,2864,368,1.2627944313921235e+06,8.075223299088691e+06,573.583560471308,443737.84676604066,0,429,2355,2,168,0,2496,20246,1166,4.13093441904697e+06,5.651394741760353e+06,188922,0,0,0,0
19/12/2024,6.358015654931701e+06,2343,335,877392.8106465974,5.359449732162827e+06,1499.990898211834,119673.1212240646,0,320,1910,8,178,0,2008,13241,1018,2.9272844940216886e+06,3.430731160910011e+06,189257,0,0,0,0
20/12/2024,9.692762318989776e+06,2190,311,742255.1161193668,8.788924905927388e+06,1748.7940813970317,159833.5028616258,0,265,1864,8,109,0,1879,14693,938,3.7644083240199373e+06,5.928353994969836e+06,189568,0,0,0,0
21/12/2024,5.35063337916507e+06,1990,291,1.0835032236559256e+06,4.169140358567923e+06,1140.3868776403165,96849.41006358166,0,341,1563,12,156,0,1699,12226,894,2.1581901737925145e+06,3.1924432053725575e+06,189859,0,0,0,0
22/12/2024,4.428067300533406e+06,1802,160,813894.7800744685,3.528987385130901e+06,2523.538107739684,82661.59722029955,0,312,1404,14,138,0,1642,12817,720,1.8934745191810152e+06,2.5345927813523905e+06,190019,0,0,0,0
23/12/2024,6.996511462463282e+06,2208,266,884153.508796772,6.025715066425405e+06,76.21731824203287,86566.66992286257,0,309,1856,5,114,0,1942,16357,909,3.0352070338040944e+06,3.9613044286591914e+06,190285,0,0,0,0
24/12/2024,5.780891424906179e+06,2109,269,1.2002331573306124e+06,4.493821633741447e+06,55.78917056910328,86780.84466355007,0,386,1635,2,158,0,1840,14130,873,2.481589953922831e+06,3.299301470983349e+06,190554,0,0,0,0
25/12/2024,4.713659577351693e+06,1720,118,706587.3641585121,3.9217142375887204e+06,1411.6159432384952,83946.35966122222,0,264,1411,4,98,0,1602,11567,733,1.8990302569559847e+06,2.8146293203957085e+06,190672,0,0,0,0
26/12/2024,7.324811787715632e+06,2473,283,1.6952738945877205e+06,5.561538850704996e+06,75.04801876506384,67923.99440414958,0,513,1908,1,132,0,2190,17885,937,2.9083803491870537e+06,4.416431438528576e+06,190955,0,0,0,0
27/12/2024,1.2564062027886542e+07,2757,306,1.395792481712221e+06,1.1000116822840892e+07,2184.5922314761838,165968.13110194966,0,482,2224,7,133,0,2451,24390,1029,4.736521215354007e+06,7.827540812532533e+06,191261,0,0,0,0
28/12/2024,1.3865683121615993e+07,2469,207,786768.8062390975,1.3036517071166366e+07,1669.8097124503033,40727.43449807607,0,280,2140,13,88,0,2262,24892,910,5.343145920965149e+06,8.522537200650843e+06,191468,0,0,0,0
29/12/2024,1.4512822888851995e+07,2634,309,1.4461375301916443e+06,1.2984900671667855e+07,2506.4823996276773,79278.20459286457,0,422,2182,13,99,0,2325,27044,1038,5.405237879668887e+06,9.107585009183116e+06,191777,0,0,0,0
30/12/2024,1.761968260122817e+07,2953,352,1.2402364511855298e+06,1.6301320224436903e+07,42989.119019430254,35136.80658630782,0,476,2480,31,72,0,2601,31812,1069,6.806446253618684e+06,1.0813236347609492e+07,192129,0,0,0,0
31/12/2024,2.3807074615732662e+07,3126,363,3.074177849512494e+06,2.062535560453849e+07,1257.41146237813,106283.75021929808,0,574,2548,5,126,0,2763,34900,1070,8.395362348949594e+06,1.5411712266783038e+07,192492,0,0,0,0
01/01/2025,2.197411668712651e+07,3286,452,3.9731847504409747e+06,1.784791054428866e+07,85688.37385400316,67333.0185428766,0,831,2462,71,79,0,2834,31626,1063,8.425353496491205e+06,1.3548763190635312e+07,192944,0,0,0,0
02/01/2025,3.955248057809678e+07,3913,555,1.9495167935610123e+06,3.750004275168581e+07,18650.04527115849,84270.98757878129,0,546,3383,36,119,0,3358,44596,1246,1.355989048289807e+07,2.599259009519869e+07,193499,0,0,0,0
03/01/2025,3.1727410937683333e+07,3988,575,2.8252543337177117e+06,2.8409170140486825e+07,6529.914303039871,486456.54917574534,0,797,3226,8,132,0,3413,40960,1336,1.1820377559174817e+07,1.9907033378508516e+07,194074,0,0,0,0
04/01/2025,2.965587815065308e+07,4069,593,3.3062946301244795e+06,2.609844694050304e+07,191075.43221910152,60061.14780648881,0,732,3347,153,62,0,3476,44471,1330,1.1247800442684429e+07,1.840807770796866e+07,194667,0,0,0,0
05/01/2025,2.2313729190245584e+07,3731,549,2.247866186933592e+06,1.9726371519347984e+07,229665.79648669195,109825.6874773366,0,762,2937,151,88,0,3182,32136,1246,8.724372253520967e+06,1.3589356936724631e+07,195216,0,0,0,0
06/01/2025,3.42578690148907e+07,4399,601,4.993705860386325e+06,2.8965496796571728e+07,157220.82990370836,141445.52802892146,0,1034,3370,125,119,0,3798,43968,1397,1.3431434395723447e+07,2.0826434619167265e+07,195817,0,0,0,0
07/01/2025,2.8895421428897858e+07,4034,523,2.31821237868075e+06,2.6413464229717087e+07,49775.25994711089,113969.56055290432,0,685,3370,72,71,0,3511,41018,1433,1.1489042533740625e+07,1.7406378895157225e+07,196340,0,0,0,0
08/01/2025,2.3109212568799663e+07,3679,426,2.2743080348596694e+06,2.072422578953213e+07,40406.92370189559,70271.82070597538,0,652,2999,69,116,0,3253,34915,1230,8.803734851469008e+06,1.430547771733066e+07,196766,0,0,0,0
09/01/2025,1.9563063634289294e+07,3405,342,2.129994560345081e+06,1.726716580447083e+07,80150.30036734483,85752.96910604424,0,606,2753,92,110,0,3063,31559,1268,7.925218300506958e+06,1.1637845333782336e+07,197108,0,0,0,0
10/01/2025,2.7916815785088584e+07,3383,357,2.0261209846980635e+06,2.574145559769636e+07,29567.494473649258,119671.70822047757,0,601,2740,47,128,0,3026,34062,1324,9.907096745599952e+06,1.800971903948862e+07,197465,0,0,0,0
11/01/2025,1.847229932797061e+07,3151,321,1.4274937863358462e+06,1.695616543174559e+07,51975.46803766441,36664.64185150955,0,554,2530,69,97,0,2830,28268,1196,6.849179887192323e+06,1.1623119440778276e+07,197786,0,0,0,0
12/01/2025,1.772977016968471e+07,2801,202,956109.9520477373,1.6637598830062345e+07,118669.074662573,17392.312912062232,0,434,2333,96,53,0,2599,30261,1083,7.061171417883176e+06,1.0668598751801537e+07,197988,0,0,0,0
13/01/2025,1.366794484928678e+07,3091,486,1.370524145649836e+06,1.2229635747527407e+07,10970.449213722299,56814.50689581292,0,663,2419,41,70,0,2605,23997,1202,5.5796491920243455e+06,8.08829565726243e+06,198474,0,0,0,0
14/01/2025,2.6341718111540068e+07,3627,641,2.1665363551365337e+06,2.4115003647388227e+07,6407.488247857664,53770.62076746562,0,999,2678,31,47,0,2986,35098,1196,9.539507436531913e+06,1.680221067500816e+07,199115,0,0,0,0
15/01/2025,3.3093699576534238e+07,3749,467,2.185352264159008e+06,3.0736091620198414e+07,48214.738907857376,124040.95326897828,0,744,3009,96,97,0,3282,37323,1455,1.08136745622528e+07,2.2280025014281467e+07,199582,0,0,0,0
16/01/2025,2.6168188948614277e+07,3572,444,1.673273050050265e+06,2.4421254678751715e+07,32727.766185523084,40933.45362677767,0,628,3014,47,40,0,3128,36664,1346,9.378389013216907e+06,1.6789799935397387e+07,200026,0,0,0,0
17/01/2025,2.415422695608085e+07,3791,469,2.1979218730296087e+06,2.190473209283063e+07,23057.782100848795,28515.208119754527,0,743,3103,37,39,0,3322,38861,1335,8.906343342127418e+06,1.5247883613953419e+07,200495,0,0,0,0
18/01/2025,1.5523725400089918e+07,3545,462,3.2133102625704296e+06,1.2271753123496644e+07,22009.893302521512,16652.12072031938,0,768,2798,72,54,0,3083,25168,1375,6.116905396507043e+06,9.406820003582865e+06,200957,0,0,0,0
19/01/2025,1.2561682540368708e+07,2936,309,3.416202317204791e+06,9.026088789855557e+06,11607.883984624317,107783.54932373062,0,607,2323,27,91,0,2627,19073,1167,5.299646343944294e+06,7.262036196424414e+06,201266,0,0,0,0
20/01/2025,1.255173945831578e+07,3012,419,2.9311380230581863e+06,9.466707604719019e+06,74353.79631932784,79540.03421924572,0,629,2403,72,70,0,2593,19124,1195,5.2058530286175655e+06,7.345886429698213e+06,201685,0,0,0,0
21/01/2025,1.4956479371584455e+07,2824,382,2.7058157042485755e+06,1.2229720035093354e+07,4866.92831881405,16076.703923712992,0,704,2167,14,47,0,2442,19834,1147,5.419296112045525e+06,9.537183259538924e+06,202067,0,0,0,0
22/01/2025,1.4587684935116298e+07,2761,249,1.5048316595074332e+06,1.3017541707750024e+07,3588.5732500660133,61722.994608771296,0,520,2257,12,65,0,2512,20069,1072,5.637895630117654e+06,8.94978930499864e+06,202316,0,0,0,0
23/01/2025,1.445947217395177e+07,2857,290,1.9079236595759375e+06,1.1593165985370202e+07,19428.9958283396,938953.5331772851,0,479,2279,10,277,0,2567,19233,1046,6.198846382182273e+06,8.260625791769495e+06,202606,0,0,0,0
24/01/2025,1.1103189730004597e+07,2373,208,737036.3348375208,1.0302165628050225e+07,11201.228812986395,52786.538303867055,0,301,2058,27,63,0,2165,14483,867,4.142343895317969e+06,6.960845834686631e+06,202814,0,0,0,0
25/01/2025,7.272185928590757e+06,1817,115,380039.3589804597,6.862709794991666e+06,11968.514546081957,17468.260072547506,0,188,1595,29,42,0,1702,9442,812,2.546001992813069e+06,4.726183935777688e+06,202929,0,0,0,0
26/01/2025,9.065494956266345e+06,2402,295,1.0193159145004305e+06,8.0106643727441365e+06,20767.663268350792,14747.005753427244,0,297,2111,25,39,0,2107,16124,1015,3.7890161615082542e+06,5.276478794758094e+06,203224,0,0,0,0
27/01/2025,3.1805984099053122e+07,2605,262,754068.6852387295,3.0967695957238078e+07,30262.391881407246,53957.06469491366,0,279,2265,39,88,0,2343,17876,1001,1.5657093615252256e+07,1.614889048380087e+07,203486,0,0,0,0
28/01/2025,1.9542297076168288e+07,2412,263,1.1089072025566027e+06,1.839258058288071e+07,2362.557164818014,38446.733566164454,0,262,2108,14,87,0,2149,18851,862,9.259021335604366e+06,1.0283275740563931e+07,203749,0,0,0,0
29/01/2025,7.14090474004912e+06,2174,204,582680.2031030031,6.539213091923182e+06,10541.824617297647,8469.620405640106,0,247,1915,24,44,0,1970,13418,814,3.1513558151616245e+06,3.9895489248874993e+06,203953,0,0,0,0
30/01/2025,1.2320323899162466e+07,2341,259,691323.3711768838,1.1539746781691693e+07,63904.34995874871,25349.396335142854,0,279,2041,67,38,0,2082,16637,819,4.689342654142978e+06,7.630981245019493e+06,204212,0,0,0,0
31/01/2025,8.105753414508383e+06,2109,191,1.0481411999873543e+06,7.011999642193436e+06,6823.813948840124,38788.758378753606,0,312,1816,12,41,0,1918,9929,836,3.4372578752899356e+06,4.668495539218449e+06,204403,0,0,0,0
01/02/2025,4.599597315255725e+06,1565,120,891600.0391582653,3.699425429383594e+06,3391.244139843734,5180.602574021051,0,204,1361,13,26,0,1445,6814,694,1.972995966569925e+06,2.6266013486858006e+06,204523,0,0,0,0
02/02/2025,4.883206352375381e+06,1466,117,787625.3241756057,4.0775194688870288e+06,7082.930080399078,10978.629232348545,0,168,1275,26,28,0,1349,5577,767,2.1437825745238746e+06,2.739423777851507e+06,204640,0,0,0,0
03/02/2025,5.668438208427645e+06,1588,137,1.1975361470900266e+06,4.444797269822743e+06,17855.413039155334,8249.378475720208,0,258,1343,17,24,0,1451,6585,728,2.4399325107365535e+06,3.228505697691092e+06,204777,0,0,0,0
04/02/2025,3.7418994113812493e+06,1466,183,630859.461598315,3.086096486518168e+06,4911.957211197235,20031.506053569832,0,308,1163,8,22,0,1283,5565,632,1.6531273580615446e+06,2.0887720533197043e+06,204960,0,0,0,0
05/02/2025,3.1929679249656023e+06,1396,150,457530.57131958194,2.6522259455339215e+06,2411.7428533203133,80799.66525877774,0,261,1114,7,31,0,1246,6235,596,1.467922168309764e+06,1.7250457566558379e+06,205110,0,0,0,0
06/02/2025,1.1361709035663558e+07,2097,207,549050.4896591079,7.009540148400769e+06,2947.5296932984365,3.8001708679103865e+06,0,332,1490,6,380,0,1890,16163,679,4.432588407996674e+06,6.929120627666888e+06,205317,0,0,0,0
07/02/2025,4.544462978657599e+06,1649,209,367329.24667911424,3.80396207066468e+06,1140.4437964942424,372031.2175173091,0,246,1335,7,105,0,1440,8469,653,1.7285732745867001e+06,2.815889704070898e+06,205526,0,0,0,0
08/02/2025,6.468959007156828e+06,1856,321,310039.4276611958,1.2181540339107565e+06,1415.3128798770524,4.939350232704994e+06,0,185,943,6,854,0,1535,11634,692,2.706573187440996e+06,3.7623858197158272e+06,205847,0,0,0,0
09/02/2025,1.0307561455995448e+07,2215,461,376172.70282095973,1.3884090683483242e+06,2410.934112484609,8.540568750713676e+06,0,201,944,19,1274,0,1754,15259,812,4.961362663694707e+06,5.346198792300739e+06,206308,0,0,0,0
10/02/2025,9.063718417335281e+06,2168,363,2.529857855094706e+06,3.9971835193601954e+06,3314.738251927026,2.5333623046284523e+06,0,309,1203,20,889,0,1805,12421,766,3.2029262293711375e+06,5.8607921879641395e+06,206671,0,0,0,0
11/02/2025,1.2362920294124601e+07,3090,603,1.4161303399153545e+06,4.1696864172755857e+06,2294.663280782034,6.774808873652881e+06,0,506,1629,16,1307,0,2487,23825,936,5.232570846813045e+06,7.130349447311555e+06,207274,0,0,0,0
12/02/2025,2.108604731690136e+07,4032,1342,323173.0438297763,2.163008281041158e+06,2.3701502023476115e+06,1.6229715789682804e+07,0,251,1057,450,2673,0,2690,31849,1047,9.590150584701804e+06,1.1495896732199553e+07,208616,0,0,0,0
13/02/2025,1.1069453652154669e+08,5376,1857,417602.9189642419,2.247708361695879e+06,440082.1956675516,1.07589143045219e+08,0,217,1128,93,4335,0,3519,50802,1112,3.2951805549260672e+07,7.774273097228603e+07,210473,0,0,0,0
14/02/2025,3.6464997526506476e+07,3244,493,191616.85207581043,2.746056469276038e+06,75958.9212076898,3.3451365283946935e+07,0,144,972,44,2338,0,2751,20825,926,1.0810362967535036e+07,2.5654634558971427e+07,210966,0,0,0,0
15/02/2025,1.2279719936059149e+07,2247,242,105998.50487293093,1.2277293660717078e+06,69147.57972886959,1.0876844485385643e+07,0,92,754,41,1567,0,2005,13168,747,5.058153173537018e+06,7.221566762522128e+06,211208,0,0,0,0
16/02/2025,8.287415320995786e+06,2629,727,178709.42135744644,697972.4946054141,105707.48318906997,7.305025921843855e+06,0,143,528,62,2084,0,1902,16957,802,3.7265293182535316e+06,4.560886002742255e+06,211935,0,0,0,0
17/02/2025,1.027914698114374e+07,3172,791,2.34881584443373e+06,1.7470832415368431e+06,43610.113071621534,6.139637782101547e+06,0,511,909,35,2086,0,2381,17653,968,4.259400929929409e+06,6.019746051214332e+06,212726,0,0,0,0
18/02/2025,2.0984746371320944e+07,3320,636,817023.9721725078,1.0417491788172867e+07,32243.57311413377,9.71798703786143e+06,0,344,1489,39,1851,0,2684,22892,1070,8.008905107255199e+06,1.2975841264065737e+07,213362,0,0,0,0
19/02/2025,1.873320773005108e+07,3286,478,591599.7282172878,8.630543148258712e+06,53842.13425160672,9.457222719323494e+06,0,281,1612,80,1757,0,2808,24750,1061,7.871255698065015e+06,1.086195203198608e+07,213840,0,0,0,0
20/02/2025,9.330266175751101e+06,2733,309,471022.61060315056,5.637456462132162e+06,17126.62145318045,3.204660481562604e+06,0,281,1551,35,1174,0,2424,17401,1002,4.307584278705261e+06,5.022681897045843e+06,214149,0,0,0,0
21/02/2025,1.5911702890049411e+07,2986,420,456804.06441098324,1.3721505773204338e+07,90805.78712312113,1.642587265310958e+06,0,250,2109,28,889,0,2566,33167,1151,7.219889027028307e+06,8.691813863021096e+06,214569,0,0,0,0
22/02/2025,6.203518977371043e+06,2324,209,620943.1824464683,3.1433450274139266e+06,67327.11535327422,2.371903652157375e+06,0,424,1275,19,952,0,2115,15876,857,3.0148717895991667e+06,3.188647187771877e+06,214778,0,0,0,0
23/02/2025,3.9287917548241443e+06,1783,128,411897.70458337007,2.572699444030524e+06,13790.833916265085,930403.772293982,0,241,1105,12,584,0,1655,12221,741,1.7926869305729666e+06,2.136104824251178e+06,214906,0,0,0,0
24/02/2025,8.2432210840042895e+06,2306,119,346985.35622375517,6.208145350080016e+06,3145.0117433853875,1.6849453659571349e+06,0,177,1654,23,654,0,2187,22948,1093,3.3313032153182225e+06,4.911917868686065e+06,215025,0,0,0,0
25/02/2025,4.488393684226476e+06,1577,71,460395.42158507596,3.0217782354537635e+06,7708.556654341328,998511.4705332965,0,249,986,8,500,0,1506,9012,843,1.96796735926133e+06,2.5204263249651454e+06,215096,0,0,0,0
26/02/2025,3.1777941296988265e+06,1367,98,306092.06958646805,1.975709092918538e+06,185916.36175868812,710076.6054351318,0,193,856,74,378,0,1269,7143,741,1.316500987035303e+06,1.861293142663524e+06,215194,0,0,0,0
27/02/2025,3.0239968996048803e+06,1505,127,205275.5493345592,2.418284366422521e+06,8736.892873307897,391700.09097449185,0,172,1032,28,362,0,1378,10284,734,1.428976996963881e+06,1.5950199026409984e+06,215321,0,0,0,0
28/02/2025,3.8853898553279215e+06,1442,39,393666.949051477,2.5604774364454336e+06,792.9213697772393,930452.5484612343,0,222,1012,8,301,0,1403,9859,707,1.7391029149952694e+06,2.1462869403326516e+06,215360,0,0,0,0
01/03/2025,2.5025999433821416e+06,1235,88,270860.98277043924,1.9042545509279917e+06,3428.7891563127914,324055.6205273965,0,231,843,8,232,0,1147,8480,602,1.1600036349039373e+06,1.3425963084782038e+06,215448,0,0,0,0
02/03/2025,5.698813166345299e+06,1545,114,390283.7365583945,2.36899371469934e+06,13357.204518261831,2.926178510569302e+06,0,270,969,18,410,0,1431,9851,733,1.959560478313653e+06,3.7392526880316455e+06,215562,0,0,0,0
03/03/2025,3.866718453305888e+06,1620,154,348433.82930585486,2.501911759152003e+06,6993.37890973168,1.0093794859382971e+06,0,259,1042,22,428,0,1466,11272,772,1.7851742319969626e+06,2.0815442213089243e+06,215716,0,0,0,0
04/03/2025,4.92536968916547e+06,1749,208,436540.62738153245,2.3945945716069136e+06,1.6471639827434078e+06,447070.50743361673,0,273,995,354,270,0,1541,11858,766,1.9730672275835222e+06,2.9523024615819487e+06,215924,0,0,0,0
05/03/2025,9.08041669934177e+06,1901,192,383354.5215755346,6.354046884896201e+06,2.0844479783592885e+06,258567.31451075026,0,261,1191,380,233,0,1709,16407,787,3.8698184651201777e+06,5.210598234221591e+06,216116,0,0,0,0
06/03/2025,5.187477466485576e+06,1794,145,364065.64631479944,4.016710973466252e+06,122285.08874658779,684415.7579579387,0,270,1311,63,279,0,1649,14737,787,1.998153554434856e+06,3.1893239120507226e+06,216261,0,0,0,0
07/03/2025,5.423331324943173e+06,1788,118,625503.3437535204,4.0814583031883454e+06,166235.3149533825,550134.3630479249,0,377,1191,115,238,0,1670,17063,824,2.389352943637111e+06,3.033978381306063e+06,216379,0,0,0,0
08/03/2025,1.8153714672819503e+07,2273,208,626079.3212378599,1.7174823003560886e+07,95687.48712361485,257124.86089714995,0,287,1912,44,174,0,2065,17335,722,8.401961762378244e+06,9.751752910441266e+06,216587,0,0,0,0
09/03/2025,9.251042711836603e+06,2049,186,178267.09033478034,8.61135342782255e+06,208517.04586270728,252905.14781656658,0,181,1734,24,203,0,1863,29570,858,4.243879452521432e+06,5.007163259315175e+06,216773,0,0,0,0
10/03/2025,1.1328974801316591e+07,2369,155,342229.89099663176,1.0631560999376452e+07,96744.56327190704,258439.34767159398,0,260,2017,44,234,0,2214,32529,976,5.425739002444907e+06,5.903235798871682e+06,216928,0,0,0,0
11/03/2025,1.5840479331336107e+07,2743,294,263881.77715678554,1.4980564360249633e+07,43062.05666407224,552971.1372656102,0,279,2369,27,260,0,2449,51231,1403,7.37783685641287e+06,8.462642474923221e+06,217222,0,0,0,0
12/03/2025,1.9690642986824848e+07,3064,378,203838.89249549137,1.930714735529336e+07,45546.754680024955,134109.98435598004,0,171,2836,18,134,0,2686,58308,1827,9.300249012490984e+06,1.0390393974333862e+07,217600,0,0,0,0
13/03/2025,8.926888916866357e+06,2545,260,181555.8703277269,8.24050428158729e+06,71575.01457654497,433253.75037478795,0,323,2137,17,263,0,2285,33152,1288,4.32858606034721e+06,4.598302856519145e+06,217860,0,0,0,0
14/03/2025,9.000724124931302e+06,2478,160,157883.9440374502,8.023718547952795e+06,28969.930228916874,790151.7027121398,0,150,2102,16,439,0,2318,28387,1077,4.224205193586555e+06,4.776518931344748e+06,218020,0,0,0,0
